bet_id,timestamp,amount,probability
qMGEaoyEGUkOH1VBLfWM,1700633304812,500,0.8913835818388348
auBGOYW8cSJwP4717MuE,1700633303734,20,0.8761203079955336
uQLrikC38NqSoJhGMu34,1700633297143,100,0.8808183612551196
ZyQpk90OUOL1komYg8Uy,1700633289883,-592.0332679579078,0.8775955115646509
GW8LwxVurUQsb5HRufxl,1700633289326,222,0.8951059941741976
mUL2LHKoVgB2ioxIjGyA,1700633284481,100,0.8889656419681463
bG3Swvq9hkA26vDZz8MM,1700633278990,400,0.8860393719841384
27R7mIVNda5iUUWdiZGK,1700633274446,-632.4339971523677,0.8732282257239399
io8708K6iCCAIWnTEPCP,1700633266848,-17.886771934874503,0.8926857888691726
xbStEyBJUfpEpR6saQHC,1700633221201,10,0.8885837197301576
nWLhIGP5raeuN2YRTz1u,1700633208241,80,0.8882891924190961
R0xNfX02STEZF1HV7Buv,1700633203248,777,0.885894620390469
DWI77NFVjNQlsg28d4jY,1700633187148,100,0.8585943205563464
JOK822m2MOfU0XDwSnFx,1700633186191,71.42857142857143,0.8544670193174726
iWesAO4O6ZsmnFtb8jv4,1700633143129,100,0.8514205171875995
1NbBzu4nHp0Z6a7wLE8J,1700633140242,86,0.8470118342862207
44sQFLH038uGEoTYjN09,1700633137897,282,0.843081054492842
8lzYsRvUHyDceX3T4gzI,1700633132468,100,0.829220776664856
dSv9LBechVRlLOoygbAd,1700633123997,100,0.823921928475723
lvIkkA6Ydqy0SXUS0LeU,1700633123437,1619.5391238036443,0.8184068832629618
lvIkkA6Ydqy0SXUS0LeU,1700633123437,602.4608761963557,0.8184068832629618
Tc7SdrtbcBylcINaGpZq,1700633114550,50,0.7799999999999999
oes8GWzGCBaL1OEZwckA,1700633107911,100,0.7799999999999999
g4ahfsiDTKZEOXnmYGAa,1700633105602,2.05,0.7799999999999999
geAaJM4xiybRKYH06zoj,1700633094529,100,0.7799999999999999
FYYjOldDUXyg9djPvfha,1700633094307,1111,0.7799999999999999
WP9C5CcEyTMmo8DN2rRF,1700633077773,43.845819201557404,0.7799999999999999
WP9C5CcEyTMmo8DN2rRF,1700633077773,6.154180798442596,0.7799999999999999
ae5KfIVOCgGmcS5gxvFO,1700633072786,50,0.7768166206845796
VZuklFu8SEFZF9zxNeGl,1700633053472,27,0.77311523755557
WkyX2q9veRvaCkMtmuwZ,1700633052233,157.02111921479622,0.7800000000000002
WkyX2q9veRvaCkMtmuwZ,1700633077773,1.7357945841761164,0.7800000000000002
WkyX2q9veRvaCkMtmuwZ,1700633094307,313.3589743589743,0.7800000000000002
WkyX2q9veRvaCkMtmuwZ,1700633094529,28.2051282051282,0.7800000000000002
WkyX2q9veRvaCkMtmuwZ,1700633105602,0.578205128205128,0.7800000000000002
WkyX2q9veRvaCkMtmuwZ,1700633107911,28.2051282051282,0.7800000000000002
WkyX2q9veRvaCkMtmuwZ,1700633114550,14.1025641025641,0.7800000000000002
WkyX2q9veRvaCkMtmuwZ,1700633123437,456.7930862010278,0.7800000000000002
rHRUXxFzhMUx5yhgErzk,1700633048001,10,0.8199916300676726
C3u0cXSeUzd92RGfodVT,1700633046445,2.05,0.8225241840938573
z2nuuqDqHW5prZf2zCox,1700633045541,2.05,0.822412182795331
PHK7g1PjFE0ySp4bVZso,1700633040142,250,0.822300089493524
yuJpa2RMptbNPZ2igxRK,1700633034278,91.3155884143609,0.8079129183103099
yuJpa2RMptbNPZ2igxRK,1700633034278,0.480864197530864,0.8079129183103099
yuJpa2RMptbNPZ2igxRK,1700633034278,8.203547388108234,0.8079129183103099
IhirpOuxyDL7aDwrjiZU,1700633028503,100,0.8331148388419983
Tn05JFYb9SZYIAd6Q2hT,1700633026000,500,0.8580184015917584
oqpRhP8kokMrqQKPNUfz,1700633022391,444,0.8355670246058692
CaAnXvHKfHH5Nr6ZHFSX,1700633019183,26,0.8115625651048506
k7GMEr1sUvH2WzaXbTuR,1700633017297,100,0.8181645111615613
uX79N3tgzPXU9CmdwJtY,1700633017066,-1259.1981232092,0.8124131731393637
uX79N3tgzPXU9CmdwJtY,1700633017066,-2.05,0.8124131731393637
uX79N3tgzPXU9CmdwJtY,1700633017066,-520.8568950320819,0.8124131731393637
2iADNaIsKPIxu4ABWlml,1700632993776,100,0.8876768327335798
Cvyj4Zjyrg9WXFOUyQu8,1700632993566,774.1510689435129,0.910550523291586
Cvyj4Zjyrg9WXFOUyQu8,1700632993566,73.33333333333334,0.910550523291586
Cvyj4Zjyrg9WXFOUyQu8,1700632993566,695.2901918830539,0.910550523291586
Cvyj4Zjyrg9WXFOUyQu8,1700632993566,9.000000000000002,0.910550523291586
Cvyj4Zjyrg9WXFOUyQu8,1700632993566,448.22540584009994,0.910550523291586
8n6NZWy1CxCkk60kpmBI,1700632992488,100,0.850841861075757
r3OIH1WRqO2VpAf1fQZj,1700632992303,100,0.8464103353507892
iea2LuwkzGY6jZAmSSFq,1700632989470,29,0.8418031856548439
xd6QS3IpjiKTtEz1CYDb,1700633017066,2.05,0.8490297576828695
wT4asZ0ePxwLwqE95SMq,1700633034278,2.05,0.8490297576828695
WbJJLK8kx77ea050kot6,1700632985353,500,0.8490297576828695
DbYPdqi4H2sLZzgp8vxG,1700632972030,-165.7983221149234,0.824638483850792
nXk37tEv7pKsKC4LvzIA,1700632971167,100,0.8332649164305094
iQSrdr99aDyCeFekFWAy,1700632970955,121.01518485915926,0.8281301865096784
iQSrdr99aDyCeFekFWAy,1700632970955,312.6494375170688,0.8281301865096784
iQSrdr99aDyCeFekFWAy,1700632970955,80.00000000000003,0.8281301865096784
iQSrdr99aDyCeFekFWAy,1700632970955,486.33537762377193,0.8281301865096784
6QghoUgGLHCj8K0knzUQ,1700632964499,31,0.7920937924227819
P7TXVFLD93ykaGhLqO6H,1700632962404,95.2156137239922,0.7999999999999999
P7TXVFLD93ykaGhLqO6H,1700632962404,4.784386276007794,0.7999999999999999
8iWwe3b9fj10YCP9vo9o,1700632962199,200,0.7938123732155634
6GTdeCLnJf6JxBMbceeq,1700632954783,78.39937730992405,0.78
9tHXTDB1N68NFC7VII4j,1700632954562,185.22426964805945,0.7999999999999999
9tHXTDB1N68NFC7VII4j,1700632954563,112.85714285714289,0.7999999999999999
9tHXTDB1N68NFC7VII4j,1700632954563,152.08259085107875,0.7999999999999999
9tHXTDB1N68NFC7VII4j,1700632954563,149.8359966437189,0.7999999999999999
1ojYjlhgUg2B5ahyWZmn,1700632953975,100,0.776945121383802
3OgaW8lfVxzU4NY9NMUE,1700632953738,500,0.7694703088248112
ypDkGjKhHjEwqeN6ETwb,1700632948593,100,0.727057650260906
mdu3H4pquQgGFcWGaQWr,1700632946827,75,0.7174626637788128
VT8cwKZjzE6EwpaJa68a,1700632938315,52.754541425705135,0.71
f6U5K5O6LgXoUHZ7hrtq,1700632938111,500,0.7231138734589644
VQDkK71cxtos6WoanWeP,1700632913679,78.64244011181826,0.67
ork0z37DPsPPZwF3o1Zu,1700632913463,100,0.6606090633317598
y9nhRTTkTULvrzGpQEPH,1700631875685,50,0.6482289554427678
2kvhFnVBU0wBHh4T9PIY,1700631777361,84.68010036478627,0.6599999999999997
z9K6AIoDfvjrWXbLDzPT,1700631777064,100,0.6494804416324843
vnq2i35X8KnDPrTxlyOZ,1700631057347,100,0.6365885152185112
EfBUfeaoK0S5DzWmOJ7o,1700630611007,90.49813729976307,0.66
u18gR89VdDS5FeYxQ2Be,1700630610729,-256.242746781963,0.6817523202820455
18mGb9iBziFIk8qOaw7x,1700630411693,-60.70446635850715,0.6215539426096605
66ueueD2PhNs57o4eAKE,1700630296034,15,0.6298181023814318
L44nFdWNfTjsbZ3IhsuI,1700629970925,-75.04822814087827,0.6332590790596567
FOuIwW8gbx7f2XkgS256,1700629771635,20,0.6161968975365568
xsEmHWuCW6DaCdXxj9De,1700629747205,0.9084314749025357,0.6207041410985297
xsEmHWuCW6DaCdXxj9De,1700629747205,5.091568525097465,0.6207041410985297
D2gCzyTgE3GB8E83RVMT,1700629571230,62,0.6199999999999999
9ngdFcngHiHiBN5lCmJW,1700629566433,2.05,0.6199999999999999
IPjBiieuTHlRgLWr46b2,1700629558739,42.75460293536897,0.6199999999999999
IPjBiieuTHlRgLWr46b2,1700629558739,7.245397064631028,0.6199999999999999
lfXm9xNrKsJ4PYALtZIU,1700629545010,61.17565556694792,0.6199999999999999
lfXm9xNrKsJ4PYALtZIU,1700629545010,38.82434443305208,0.6199999999999999
tR6b4KeVVnsD09JfI3do,1700629544709,10,0.6114216797402874
OhtgBm5tWtO5Eab12mu5,1700628935661,42.7670692049641,0.6099999999999999
cH4qW6IQPXNUrRrLzNh1,1700628935377,118.6475836829551,0.6196243412708594
cH4qW6IQPXNUrRrLzNh1,1700628935377,44.01551414362885,0.6196243412708594
cH4qW6IQPXNUrRrLzNh1,1700628935377,137.33690217341606,0.6196243412708594
J1KozrF7mDd37u88cBpH,1700629558739,4.440727233160953,0.5821986878436322
J1KozrF7mDd37u88cBpH,1700629566433,1.2564516129032257,0.5821986878436322
J1KozrF7mDd37u88cBpH,1700629571230,38,0.5821986878436322
J1KozrF7mDd37u88cBpH,1700629747205,0.5567805813918767,0.5821986878436322
7VDfPOhJlcEUDAkaUfnj,1700629545010,23.795565942838373,0.5821986878436322
7VDfPOhJlcEUDAkaUfnj,1700629558739,26.204434057161627,0.5821986878436322
GCV57bMh71GDa2mgLYY9,1700627622203,10,0.5821986878436323
XTotlYuYRVLRHh1jJYiJ,1700627621145,40,0.5843455300816858
WPliAUF4GDkpE9EF0zTA,1700627371165,10,0.5930105037172858
R6KzWYTnQXGjJPp8efEV,1700628935377,29.34367609575257,0.5915103417893144
EKFSsnUHOBTX6774QH4G,1700626756190,10,0.5915103417893144
zpYVLiUqMB0nvJkZ31t9,1700626322563,34.45968831297378,0.5899999999999999
cdumbZVK94qqXX2N12yy,1700626322323,50,0.597570169400266
EIM9A9ljKXavd639qXYd,1700626298255,62,0.6087181448219539
G3Go3QTmghX805I8Cq8e,1700626291620,100,0.599647514007436
CCqDsd0IajYVRJZZ7GEV,1700626102610,10,0.6222063325516904
Ny4f8bc8m7RCLon7qAwa,1700626102187,50,0.6208108583738642
hehzQ2EcvVN4XdcX0gi2,1700626067960,-39.06391773458011,0.6137505548187241
C96hhNGMH8ti1bGVMYyT,1700625901182,62,0.6049575438429327
MRrm2eU7EmUykLEA4IWe,1700625875952,50,0.5957868201966277
Jch2OnHfEmKjuyO6IT2H,1700625548686,15,0.6069148596079251
8gKiGHEVmk0nEP1yR0hH,1700625327157,45,0.610292286655399
ciRBJ4VaqLzr2ncG0awP,1700624599749,63,0.6205297713621312
WC1R4XH9niiDpNuAvw5P,1700624594452,-61.59683880550956,0.6115891980554959
fTuf6NthS1U0uARjn5Bo,1700624308106,35,0.6203330447877533
V24tdZhcoN6i2yscSXa8,1700624022973,-10.733336527097094,0.6283987027124046
cEw9RoruGX1Utifjb1Rd,1700623749593,-29.823045057536092,0.6259155315989158
U81sXKT2iHsPWnOvRkgD,1700622792076,10,0.6190610268949606
kwibyBsoRPRjgqc8614b,1700622586794,-136.8784155239444,0.6213541234915374
nk4rXNVOVd8JC3mFxY91,1700622324775,-111.54521457866431,0.6400000000000001
nk4rXNVOVd8JC3mFxY91,1700622324775,-18.04865782427025,0.6400000000000001
nk4rXNVOVd8JC3mFxY91,1700622324775,-20.277667896298105,0.6400000000000001
tkClClyjbL5JnpimCDxR,1700622113686,62,0.61417197409104
20AbvyAh2lSh8HuyTJcy,1700622091891,30,0.6052084290055699
gFyW4tRdnEBHtLlbp5iY,1700622069342,20,0.6119724592178822
TbWSYjgDgbWLchXmex7Z,1700622050568,62,0.6090873805116429
GuTPc40q2oBr1bWnhsDZ,1700622041853,73.4112186681628,0.6000000000000001
ldlWDGeGUKIumvr8xDLN,1700622041398,35,0.6165423770091392
tBPe4I9hrumsB4eTcp6c,1700621479921,23,0.6115415965057827
unKtjyUEckb8YdtqbZ9K,1700621398653,3,0.6082095015624333
H1Xgr9VnWVbNoS4z8YDB,1700621352824,62,0.60777267315904
3iXVJgnG8wsh8HHDYeSL,1700621340723,100,0.5986012880872892
U1XqVif31PXiVYQHjtJI,1700621335121,-85.15324287287353,0.5833410336874446
sRP4i2D2pv44rZDA9z88,1700621331497,-88.81973904412871,0.565093981009707
OV9VDAA238Y0xtuHWxDA,1700621328094,62,0.5466884018993504
8t0aLqDD4ESEUEGpZ8E0,1700621321650,100,0.5361070776000334
GGj0rO2XOFWzDaltvtTp,1700621321425,317.09215995540814,0.5185633485947521
GGj0rO2XOFWzDaltvtTp,1700621321425,24.54545454545454,0.5185633485947521
GGj0rO2XOFWzDaltvtTp,1700621321425,158.36238549913733,0.5185633485947521
ItZpG6MRZuXC4R46lg0I,1700621306973,63,0.6190403866675047
9ALYgLkRMRj4mAUlTCdC,1700621292520,26.736419623956518,0.6100000000000002
OUfDB3y4Ax6GsnKetwP9,1700621292283,20,0.6161032236541043
RQM8pa9c0LrKWxB4Eywi,1700621131193,7.142857142857143,0.6207047916957478
uVynC342dOgBJNzZCS0y,1700621073603,-24.33823179205126,0.6223556367571969
Gb9AvBTmN5daxuey5uv8,1700621047024,50,0.6257564076835525
j7uPFRRFBfiQsBcBrBMU,1700620935684,66,0.6374753332950445
Cp0WfWbK7NaRJpid1fLa,1700620914921,-82.43222141192211,0.6284813768303656
FUkINgvvYPcPihznZmew,1700620909400,66,0.6396775744865343
UgjJqhuE5LGxFxlQkneI,1700620686418,100,0.6307430103838826
yV00raIaavnUn10D7LxR,1700620649832,10,0.6167471951638159
FYyk7VUhwSRr8JR2XbbV,1700622324775,20.277667896298105,0.6190483601450713
3v3JsGufuV44acgSyVHF,1700620638432,63,0.6190483601450713
3P7g1gHgnjPksGyoueRZ,1700620629267,43.64279576566733,0.6099999999999999
a1WfSezpeWc7Q801hxyw,1700620622104,85.45142477447939,0.62
pGFMSLLnjypTEM9EFuGK,1700620482197,78.75316946536934,0.6399999999999999
pGFMSLLnjypTEM9EFuGK,1700620482197,21.246830534630664,0.6399999999999999
rl2bCwXR9KbZKIru9E0z,1700620469288,33,0.6293197011398811
TaMh7JM2epa5wOMluARC,1700620215903,30,0.624742808284768
vQvisKQJstZSTvAwCF8Q,1700620125358,22,0.6317497166497833
rc81LcOCu1mVSb1wH3lH,1700620121653,100,0.628726703332056
ro4z7b31L0eDBRukOeGq,1700620119023,100,0.6146461923854822
rg4Bbfb9uRPBTM1AQers,1700620094893,13.433494372760105,0.5999999999999999
QvWDUbjIBBDIap56TsUI,1700620033076,29.722486810519428,0.6030188732861765
QvWDUbjIBBDIap56TsUI,1700620033076,20.277513189480572,0.6030188732861765
qpjusjS8K9wOaFLsjLTf,1700620021117,100.00000000000001,0.6000000000000004
CPHAEZNtaxGkjaxGevKv,1700620020786,29.722486810519474,0.6000000000000004
CPHAEZNtaxGkjaxGevKv,1700620020786,300,0.6000000000000004
CPHAEZNtaxGkjaxGevKv,1700620020786,170.27751318948054,0.6000000000000004
OdGn6ncKTGcn2TqY7bNw,1700619930404,20,0.5955320503965911
rYFFbA394RtkBJ4kBozn,1700620020786,113.51834212632036,0.6
rYFFbA394RtkBJ4kBozn,1700620021117,66.66666666666667,0.6
rYFFbA394RtkBJ4kBozn,1700620033076,19.81499120701295,0.6
yMGIR7AMkqPLSwMJwiYt,1700620020786,200,0.6
tLSiYbH8n9smHjzLkIVs,1700619888498,62.13498208969477,0.6
pTgCwM7oJVn6PS7FN19b,1700619860830,96.36283820734465,0.6140827759015198
pTgCwM7oJVn6PS7FN19b,1700619860830,150,0.6140827759015198
pTgCwM7oJVn6PS7FN19b,1700619860830,150,0.6140827759015198
pTgCwM7oJVn6PS7FN19b,1700619860830,7.644477112613146,0.6140827759015198
pTgCwM7oJVn6PS7FN19b,1700619860830,95.99268468004217,0.6140827759015198
swnjZT6ZLkpVXsC84GO6,1700619716163,-41.92199743617152,0.5853279106936505
YfsALthsajm6KXoQ3zFO,1700619860830,5.09631807507543,0.5762229068859642
2u7hWqWVFkqT8kz5ln2T,1700619860830,100,0.5762229068859642
z8lJo16y3FQdN5bVPrhy,1700619860830,100,0.5762229068859642
kgR3jXw1O9tueLnbkBPc,1700619605999,-117.06486543565839,0.5762229068859642
sU1KtEj8Ib7xmG1BA3Dw,1700619547689,-104.23832268868705,0.5943858218088317
rqCnyHFCg6hfNb97avll,1700619465834,-22.88942041912935,0.5716475409544115
icQNY3jZoLNFW1DRh3E9,1700619245698,2.05,0.5753009118135115
Fmz3GjJqmqlJ1IZmeK5P,1700619188419,100,0.574973978892354
jyyerRYfwjCDNOU84sM2,1700619188084,150,0.5587225076313435
9bWcVbQHCkWyjo548xGc,1700619173057,45,0.5910777348992455
lu1pNBB7BeWPVdhcTOEu,1700621321425,30,0.6011417520928743
oTOGudeuSntPBj7UHmhi,1700619070531,-60.84444322652027,0.6011417520928743
1XM7qLtbou1O2iczJ5r0,1700620482197,11.951342175729748,0.5875731742051317
1XM7qLtbou1O2iczJ5r0,1700622324775,18.04865782427025,0.5875731742051317
bLTy8k1ge5hK8FJY0UZE,1700618983584,100,0.5875731742051317
NRvVrB0fsYNFaKqcMsqQ,1700618917414,10,0.6100307146500125
Vhu1hrWtseY55KiZohFg,1700618740077,30,0.6123203833221007
FBtiEM77WxAL44sZapLv,1700618635295,64,0.6192409561904443
qgP0eJGSyTmRXooBkfWC,1700618615924,65.31078211907761,0.6099999999999999
cVtu3bD9ZFqAVdLJstdV,1700618615636,25,0.6251044540303291
DmXv8OmALum4kl4ANoP8,1700618549120,64,0.6309736768393258
i7f0ELU6uHP9XAOlkMUt,1700618519419,64,0.6220358961195309
jXMdTH9uVVJN2HR6vq0f,1700618494086,-124.33979828681808,0.6128667465845588
NqfCuV5UReyjbC0NJWxg,1700618353897,64,0.6304686975367869
q0vmWB5MXuuiDeAWahxR,1700618338914,25,0.6215161170384418
aYVJe4vjuinaYs0DKBLT,1700618266098,64,0.6273568705743506
ARtKjKJdrl3ha8aCp2zU,1700618246952,20,0.6183234802623202
2lIph4qNrpzvJDyxsmeO,1700618203494,30,0.6229709143820991
rYn6PQD1B7wGvaUv8QKM,1700618081132,61.11420797019309,0.6299999999999999
RQEG2zdiBk0x0DW7R3qp,1700618080823,200,0.6445481115614556
M6KtEGFfBfEcG11QIwIi,1700618071339,10,0.6169357200624858
4TL55FeSnneWzqHFXgAk,1700618058715,64,0.6192536931134043
X7ljJRVh2r0KhiPwc7RT,1700618032583,58.278930399208846,0.6100000000000001
WPQ25mSc8fvXyt634gd0,1700618032374,50,0.623481246969061
DWqZjybie6lvA0qK0sYI,1700617937763,64,0.6352574617624864
kAV6gCaSUo7MMb3WTJBY,1700617911482,25,0.6264188348726389
EXvv1qTfhz2iPIVP0B5I,1700617803296,10,0.6323071187792356
e7WUnGf0RluBaPlzKpQ0,1700617769141,64,0.6346757685895263
085TxPStZ10s6fMMUXHw,1700617746940,64,0.6258219120783272
6qy5WS3HqoKiG4cnAjib,1700617735404,9,0.6167177906952598
iYbBBDN64dUIyOmijNkQ,1700635780759,90.63479051516936,0.6188074234321995
csWgaoafu37NeaiVg6b2,1700617723663,64,0.6188074234321995
UhkKQz5lBQoGqqixa0BI,1700617700498,64,0.6095222309318137
yUrlVYDPNseWsmoOCaLt,1700617691533,98.67126954692823,0.5999999999999999
KsrnDrqYHW4rdEmRvYd0,1700617691346,10,0.584848595077848
sbIRezg0X0NAuO0crbRP,1700617691179,-304.7971350028681,0.5870570069495835
ZnJJ6sQkqDg8BSmB6udh,1700617674126,10,0.6317842004202062
6knO16DPdUQU8AdLPBep,1700617612146,-4.9323628893162095,0.6341563128132626
MLOOnkA9MfBRdq6uhVvA,1700617458599,10,0.6329853474597499
lkYuSF0VJle0rx5nGLWO,1700616911845,5,0.6353613201098601
jkYSWnCGM2a2AA4qhWbp,1700616872825,-9.999999999998977,0.6365562368989744
M116avFoCdL4EpWdsT3n,1700616848345,10,0.637919024957896
jUh5naP5VDefVDGAExL2,1700616714580,10,0.6365562368989746
OfU9mTp6acR9xmJ4xAB2,1700616700040,10,0.6389517845197092
LPR8iuVP26jWyOV941IE,1700616494975,10,0.6413549098010204
ZhsPr16WOtJ48dEixaZh,1700616491247,50.00857355752212,0.6400000000000001
EvF3sSj5EjWdlAdAnx7K,1700616491009,200,0.6521650068697724
w7r5GHIiYJLEqkmbWkq6,1700616117862,15,0.6249088885595975
USBN5Cq4u0XG0Qbq1gJi,1700616090168,64,0.6284644463316518
CHsBCbWcQyxYxahtRxBD,1700616069113,64,0.6193562889749268
FUye9LiyvGqlCmFWOagD,1700616045941,62.06173169788828,0.61
h0CVcMUGH9LHyxsH9eRH,1700616045614,25,0.6245288534906847
uoZCduJxScfp6N5E6LuY,1700615752275,10,0.6304685890889183
aRiOfd4T0oT6fcYUYnOy,1700615478501,65,0.6328582757291005
smgkoRMQfSSrheBH7N7p,1700615449600,30,0.6237104799690681
zeq1sMETvhJKOJm3MGSH,1700615434825,20,0.6308369988004134
VdE4pAO43IMLEuS8q0Q2,1700632954563,30,0.6356273627051495
zZqBEK2Ry4JEYMHszxd2,1700615280447,-119.94370981674274,0.6356273627051495
fnCS3MtLlluI6SOFbnmA,1700615062670,100,0.6517481671863533
HSbESrUztyYHX0jGqnX0,1700614960010,38,0.63834885992531
HaGM75lSMejXsERN20HO,1700614946949,38,0.6475784671727014
2xNyobit0b5k1nfubAjO,1700614940474,100,0.6569167274187476
NbvwdsWk8jbQXEXpNhEF,1700614929677,100,0.6437364280698422
x0S1P4AkTIplovY9uiKc,1700614881267,29.182482990921653,0.6300000000000001
9oNkOsR6ZdVP31TWr34h,1700614881001,26.1134266715722,0.636999587426358
9oNkOsR6ZdVP31TWr34h,1700614881001,70.39689097266374,0.636999587426358
9oNkOsR6ZdVP31TWr34h,1700614881001,53.48968235576406,0.636999587426358
So3FH35IA741mvBwxE7q,1700614423528,65,0.6564248998627717
8lMwwRZ0DL8AB3uw8Eqc,1700613860257,66,0.6726886187533886
OQxHuQuW1Z4Stx7gtTpJ,1700613840005,10,0.6644146707457684
AvCM9DqjUXJQy3dr2Vea,1700613695095,60,0.6669352961245193
51lqiROKwnZ2xTWzplIC,1700613531163,-18.98610903697634,0.6822083230647383
WONtS6VbexzK3O7nbW5r,1700613528861,-22.753317515845197,0.6844686354307145
fCigJU17KProGv3f45LG,1700613488282,71,0.6871532164751217
m3wYskPUwbgdsyQgJFGk,1700613480691,71,0.6786885209282277
IByvlGh5AnfjNftqVfwk,1700613320637,35,0.6699622060136828
xxkgZF9qScUoia3q49xf,1700613298632,222,0.6789309730005592
ZunL0t9X91BFj3SsWpia,1700613285196,50,0.650573513586541
MgzUFiNMOtvjnKqWxorm,1700613277409,100,0.6631298917468359
fKCzJCOyEoKeeLHmXldj,1700613251448,5,0.6499999999999999
w8TVF54E5ss0OjqYhBwk,1700613211209,100,0.6499999999999999
S8gG7F1WYwgKcT76SQuD,1700613202161,11.347116323445105,0.6499999999999999
S8gG7F1WYwgKcT76SQuD,1700613202161,88.6528836765549,0.6499999999999999
MdhyTOWRbDMgmsG7HtYS,1700613128871,15.321476039488681,0.6528307446678343
MdhyTOWRbDMgmsG7HtYS,1700613128871,56.11626184969512,0.6528307446678343
MdhyTOWRbDMgmsG7HtYS,1700613128871,28.562262110816192,0.6528307446678343
bFkEFrMfuu6qo87zeSPy,1700613120684,30,0.6638712240160324
Bc6IrZA5TORja1RlMsKS,1700612561726,10.37386308934075,0.6599999999999999
Bc6IrZA5TORja1RlMsKS,1700612561726,89.62613691065924,0.6599999999999999
folwEzPzhhvGPRnHPXjH,1700612549099,10,0.6626211397301675
bhYO9Ym4vsWcPFW6U4Vr,1700612523451,10,0.6651554428465742
7Iv9ACfIxCTR7JoUxyt5,1700612289590,30,0.6638750541807896
xhu3lrDeR0eGj9rSgRru,1700611925601,2.05,0.6600000000000001
6zIXXqwIVytWPgxHxixw,1700611889676,20,0.6600000000000001
OQfO82BLK2hCpP6PFrtl,1700611868071,16.93629807524927,0.6600000000000001
OQfO82BLK2hCpP6PFrtl,1700611868071,83.06370192475073,0.6600000000000001
Z1dcPGnRPBSsuHetkbVA,1700611867835,50,0.6643020164818871
CvvWZZ6YNMt75htzhJy3,1700611865371,33,0.6771271084556234
Q7qWHEnFQUMNOyqoWI27,1700611745681,2.05,0.6730333292963288
KvfvvxxfIlfkyx2PjUWa,1700611693483,100,0.6727770923078293
9hoZxDFJE3wCZgO5HZsq,1700611693182,93.28034310934754,0.6600000000000003
9hoZxDFJE3wCZgO5HZsq,1700611693182,6.719656890652459,0.6600000000000003
dysKgvEGOeOGh6n1Hgmr,1700611683443,100,0.6839566460595543
rYtEBExEDM4pFx6T6dPt,1700610829689,10,0.7102991705062277
orJw6T2s6KkI0ZRyNf7H,1700610685637,222,0.7129905346839817
8zqz0Z4NoBFeZ36tQSjW,1700610514680,40,0.6876932963017017
yFp9Tegvn0GMcyKV0GeY,1700610418982,75,0.6983093683886582
0zGH2t24nmuYxDHEQUS7,1700610397171,5,0.7184901308691748
lplzUbvyjtAyfefNNaFP,1700610037222,30,0.7198472958435063
HOxnbgxWdhg01dw3Tfd4,1700609725106,10,0.7280222697249963
zqqPXy1b2kHvUFJg42zw,1700609472097,35,0.7269963077923535
43IZjRsFUCyl1L1NrHxF,1700609230808,80,0.7233691098002067
LedZyYsJGbxupQrO7slT,1700609202707,222,0.7148346425180375
cVOeWNj8WoGzLntyg9do,1700609183523,100,0.6894954443401049
ZJBS1q0lmFe2S8qkoDvY,1700609183210,-348.9083633572857,0.6772439612245776
CNinAsftLLYy0LczMBIz,1700608956963,25,0.7177393760517334
b4ngisFAn1BFJb8k8iar,1700608875923,10,0.7245781849340059
btgULqyKeOO2S9vqYXlj,1700608843356,222,0.7273240228882486
xp5fgg9mr1rYPoWGGcG0,1700608549003,40,0.7032750351412776
a1iqvlNNVkkGdJEGS2e2,1700608313155,15,0.7141120055169856
p5BRzqAreMaWZgFGWO38,1700608240191,100,0.7182095063520715
uP6xRZUQowcGtj1KNpdJ,1700607788466,40,0.7072310120652744
e6WBcB1kdKIPl47RuotW,1700607740680,10,0.7181429724122697
HYd0JS2X2XojzN6v6Pc4,1700607688048,100,0.7170651737898402
NUxRR8gVKLPjgYv84HuG,1700607605574,2.05,0.706017784423444
S9lMATHyBl80dd06JRkG,1700607581227,100,0.7057855859449885
xbUmmxeb0ct5j33STkMg,1700607580962,-357.045155908777,0.6941973484623722
YtJbPLi8ume8CIZ66J1e,1700606710742,5,0.7332982572065302
uEyTKheNq6ec1bwaajyI,1700606626130,50,0.7327918201066941
ZWp2t4tHzW5ulmgCmEBh,1700606612389,100,0.7276641009690628
eSJpTZs0LyvUuUJ0ZoLn,1700606489324,30,0.7170554721478918
Pczm15iZ2gCOtmmOluKc,1700606262679,70,0.7253887176149427
76K5O18zOzi1V6dDAYbp,1700606208682,74,0.7178864433450347
x4863fouJdPXk7HClRNP,1700606202102,20,0.7096932992211782
AxvVgjvH3tldiBtxgDus,1700606105518,2.05,0.715210143048989
mNrZtuoAlkg45JXcrj4k,1700606103561,100,0.7149841178661454
iSalSwgnYRGXSUdPX82c,1700606103276,-273.61310549537563,0.7037010155103877
h4gIisup295d4rpQ1F3Z,1700606099325,1,0.7334019299681355
dcOKfDI3LKeZJZK7YbOu,1700605989855,10,0.7336824570166716
tfp27BpInnYhGYnY6Ph1,1700605978892,25,0.7364905463041361
oWEVRvT6uOx2VMWv6FMH,1700634755915,18.972046550480826,0.7435322614749708
1UKpDYWjycfUvVvdK2RX,1700611693182,13.044039846560658,0.7435322614749708
1UKpDYWjycfUvVvdK2RX,1700611868071,161.24130373628086,0.7435322614749708
1UKpDYWjycfUvVvdK2RX,1700611889676,38.82352941176471,0.7435322614749708
